date,time,name,original_poster
2022-10-10,14:30,andy,NA
2022-10-10,14:30,julie,charles
2022-10-10,14:30,bitcoin,dan
2022-10-10,14:30,colleen,pat
2022-10-10,14:30,mediafrendzee,NA
2022-10-10,14:30,hilary,daniela
2022-10-10,14:30,herder,katie
2022-10-10,14:30,activate,NA
2022-10-10,14:30,lauren,jeremy
2022-10-10,14:30,bigcribs,NA
2022-10-10,14:30,vickie,NA
2022-10-10,14:30,andy,focus
2022-10-10,14:30,gabriela,NA
2022-10-10,14:30,mrs,mehdi
2022-10-10,14:30,attention,lauren
2022-10-10,14:30,denford,lynette
2022-10-10,14:30,abduletif,mustafa
2022-10-10,14:30,delhi,north
2022-10-10,14:30,arthur,NA
2022-10-10,14:30,anthony,oseni
2022-10-10,14:30,jwb,NA
2022-10-10,14:30,alexander,NA
2022-10-10,14:30,naresh,NA
2022-10-10,14:30,yesicona,philip
2022-10-10,14:30,jonoliva,oby
2022-10-10,14:30,roderick,george
2022-10-10,14:30,guv,NA
2022-10-10,14:30,springtimeoptimism,NA
2022-10-10,14:30,spooky,NA
2022-10-10,14:30,hodlrunning,NA
2022-10-10,14:30,lizzieanne,sunday
2022-10-10,14:30,taiwo,thebabatee
2022-10-10,14:30,onuh,NA
2022-10-10,14:30,hendrik,NA
2022-10-10,14:30,the,NA
2022-10-10,14:30,alexis,NA
2022-10-10,14:30,attah,NA
2022-10-10,14:30,saba,NA
2022-10-10,14:30,the,NA
2022-10-10,14:30,media,NA
2022-10-10,14:30,chris,NA
2022-10-10,14:30,tolu,NA
2022-10-10,14:30,karmastrikesback,NA
2022-10-10,14:30,mojo,NA
2022-10-10,14:30,joseph,NA
2022-10-10,14:30,conservatives,NA
2022-10-10,14:30,the,the
2022-10-10,14:30,jaqbnimble,NA
2022-10-10,14:30,trueamericanpatriot,dar
2022-10-10,14:30,fluffikins,NA
2022-10-10,14:30,aodhn,pdraig
2022-10-10,14:30,hmp,azmi
2022-10-10,14:30,revolutionaryrhymes,NA
2022-10-10,14:30,adrienne,NA
2022-10-10,14:30,farida,angela
2022-10-10,14:30,robert,NA
2022-10-10,14:30,pxb,katie
2022-10-10,14:30,anne,NA
2022-10-10,14:30,karen,NA
2022-10-10,14:30,apostle,NA
2022-10-10,14:30,dick,your
2022-10-10,14:30,iainastewart,NA
2022-10-10,14:30,christina,justavoter
2022-10-10,14:30,sly,NA
2022-10-10,14:30,olyoy,NA
2022-10-10,14:30,tee,NA
2022-10-10,14:30,yay,NA
2022-10-10,14:30,sean,NA
2022-10-10,14:30,christopher,NA
2022-10-10,14:30,loutre,matthaeus
2022-10-10,14:30,lucan,NA
2022-10-10,14:30,harshad,aviral
2022-10-10,14:30,greg,NA
2022-10-10,14:30,dixie,NA
2022-10-10,14:30,taylor,tommy
2022-10-10,14:30,scvindy,NA
2022-10-10,14:30,sayantan,bjp
2022-10-10,14:30,puppythedogfaceboy,franklin
2022-10-10,14:30,kellie,omar
2022-10-10,14:30,auchinstarry,NA
2022-10-10,14:30,raoul,shelley
2022-10-10,14:30,jamesm,the
2022-10-10,14:30,roberto,NA
2022-10-10,14:30,patrick,katherine
2022-10-10,14:30,steve,NA
2022-10-10,14:30,birdy,ultra
2022-10-10,14:30,atsen,oseni
2022-10-10,14:30,hopenewnijacom,NA
2022-10-10,14:30,thiruselvamk,NA
2022-10-10,14:30,chimchim,NA
2022-10-10,14:30,tommy,helen
2022-10-10,14:30,decatur,NA
2022-10-10,14:30,alfred,katie
2022-10-10,14:30,mgoo,NA
2022-10-10,14:30,kiran,aamer
2022-10-10,14:30,selu,NA
2022-10-10,14:30,kingslayer,NA
2022-10-10,14:30,maggie,NA
2022-10-10,14:30,tony,NA
2022-10-10,14:30,peter,times
2022-10-10,14:30,marius,NA
2022-10-10,14:30,shevy,NA
2022-10-10,14:30,scottish,NA
2022-10-10,14:30,penny,ultra
2022-10-10,14:30,guitarprozaca,NA
2022-10-10,14:30,rebecca,NA
2022-10-10,14:30,may,NA
2022-10-10,14:30,bob,dan
2022-10-10,14:30,scott,tom
2022-10-10,14:30,john,NA
2022-10-10,14:30,susan,NA
2022-10-10,14:30,beki,helen
2022-10-10,14:30,mieyebo,nefertiti
2022-10-10,14:30,lori,NA
2022-10-10,14:30,vaporwave,ian
2022-10-10,14:30,misty,NA
2022-10-10,14:30,pickled,ctv
2022-10-10,14:30,alimino,NA
2022-10-10,14:30,truthseeker,ajit
2022-10-10,14:30,robin,brendan
2022-10-10,14:30,real,uncle
2022-10-10,14:30,john,NA
2022-10-10,14:30,utenma,oby
2022-10-10,14:30,dark,omar
2022-10-10,14:30,masum,azmi
2022-10-10,14:30,marcie,saddler
2022-10-10,14:30,adonai,adonai
2022-10-10,14:30,judis,oseni
2022-10-10,14:30,disappointed,NA
2022-10-10,14:30,sought,oseni
2022-10-10,14:30,sumbal,the
2022-10-10,14:30,apex,john
2022-10-10,14:30,michael,lauren
2022-10-10,14:30,blind,mehdi
2022-10-10,14:30,arsenal,NA
2022-10-10,14:30,greg,varad
2022-10-10,14:30,hiwi,NA
2022-10-10,14:30,valerie,NA
2022-10-10,14:30,ngozika,NA
2022-10-10,14:30,obasi,NA
2022-10-10,14:30,marla,mcarthur
2022-10-10,14:30,grovepmontgomero,global
2022-10-10,14:30,samuel,nefertiti
2022-10-10,14:30,lindsay,NA
2022-10-10,14:30,sara,NA
2022-10-10,14:30,bac,NA
2022-10-10,14:30,jojo,NA
2022-10-10,14:30,leo,byron
2022-10-10,14:30,christy,NA
2022-10-10,14:30,newsnancy,ultra
2022-10-10,14:30,xicon,oseni
2022-10-10,14:30,jack,NA
2022-10-10,14:30,daderibigbe,oseni
2022-10-10,14:30,joe,mark
2022-10-10,14:30,pennywise,NA
2022-10-10,14:30,moom,NA
2022-10-10,14:30,scouserdownsouthijc,mike
2022-10-10,14:30,paul,NA
2022-10-10,14:30,mel,joanna
2022-10-10,14:30,suhail,aditya
2022-10-10,14:30,ykoco,NA
2022-10-10,14:30,dtannie,mzerocool
2022-10-10,14:30,susan,NA
2022-10-10,14:30,mgg,NA
2022-10-10,14:30,kudzu,NA
2022-10-10,14:30,richard,NA
2022-10-10,14:30,vicki,NA
2022-10-10,14:30,meryna,NA
2022-10-10,14:30,josiah,nefertiti
2022-10-10,14:30,cryptogirl,NA
2022-10-10,14:30,noel,NA
2022-10-10,14:30,the,roger
2022-10-10,14:30,desantis,NA
2022-10-10,14:30,pepe,NA
2022-10-10,14:30,kayode,NA
2022-10-10,14:30,kira,NA
2022-10-10,14:30,marla,katie
2022-10-10,14:30,crypto,dan
2022-10-10,14:30,linda,omar
2022-10-10,14:30,sring,NA
2022-10-10,14:30,mlynn,klm
2022-10-10,14:30,car,philip
2022-10-10,14:30,harold,NA
2022-10-10,14:30,antigrowth,NA
2022-10-10,14:30,gahyeoniee,eggies
2022-10-10,14:30,core,NA
2022-10-10,14:30,sunshinemarie,NA
2022-10-10,14:30,debbieo,piper
2022-10-10,14:30,thabo,NA
2022-10-10,14:30,xcrobbolionx,slainthayer
2022-10-10,14:30,the,NA
2022-10-10,14:30,opinions,NA
2022-10-10,14:30,rob,jim
2022-10-10,14:30,billy,fianna
2022-10-10,14:30,richard,charles
2022-10-10,14:30,sabrina,slainthayer
2022-10-10,14:30,victory,NA
2022-10-10,14:30,lanc,NA
2022-10-10,14:30,jennifer,NA
2022-10-10,14:30,tumbleweed,NA
2022-10-10,14:30,pstmike,NA
2022-10-10,14:30,yanna,NA
2022-10-10,14:30,lisa,the
2022-10-10,14:30,its,NA
2022-10-10,14:30,mister,betgains
2022-10-10,14:30,school,NA
2022-10-10,14:30,ian,top
2022-10-10,14:30,bob,NA
2022-10-10,14:30,arquinsiel,NA
2022-10-10,14:30,trumps,NA
2022-10-10,14:30,liggs,NA
2022-10-10,14:30,yougov,NA
2022-10-10,14:30,birdy,NA
2022-10-10,14:30,friendly,NA
2022-10-10,14:30,hami,mlanie
2022-10-10,14:30,spending,uncle
2022-10-10,14:30,josselyn,NA
2022-10-10,14:30,pete,NA
2022-10-10,14:30,brian,molly
2022-10-10,14:30,stuartp,scottish
2022-10-10,14:30,reigart,prolib
2022-10-10,14:30,yash,ani
2022-10-10,14:30,nicole,NA
2022-10-10,14:30,kal,NA
2022-10-10,14:30,carol,NA
2022-10-10,14:30,dirmax,uncle
2022-10-10,14:30,aranom,kyle
2022-10-10,14:30,pete,NA
2022-10-10,14:30,guillotine,NA
2022-10-10,14:30,thomas,NA
2022-10-10,14:30,adeyinka,NA
2022-10-10,14:30,steven,plastic
2022-10-10,14:30,tess,NA
2022-10-10,14:30,phil,NA
2022-10-10,14:30,ddp,NA
2022-10-10,14:30,lindaberry,piper
2022-10-10,14:30,john,leigh
2022-10-10,14:30,slavaukraini,daniel
2022-10-10,14:30,crystal,daniel
2022-10-10,14:30,crusader,NA
2022-10-10,14:30,maga,ultra
2022-10-10,14:30,jose,NA
2022-10-10,14:30,the,NA
2022-10-10,14:30,cirian,cornish
2022-10-10,14:30,lisa,NA
2022-10-10,14:30,libby,NA
2022-10-10,14:30,john,krisster
2022-10-10,14:30,sudhanshu,NA
2022-10-10,14:30,ose,oseni
2022-10-10,14:30,sukumar,narendra
2022-10-10,14:30,died,redemptions
2022-10-10,14:30,titi,NA
2022-10-10,14:30,jayme,bob
2022-10-10,14:30,alice,NA
2022-10-10,14:30,nancy,ann
2022-10-10,14:30,jack,michael
2022-10-10,14:30,dyala,gulf
2022-10-10,14:30,sam,NA
2022-10-10,14:30,busyrebel,voters
2022-10-10,14:30,sarah,michael
2022-10-10,14:30,pineal,NA
2022-10-10,14:30,dms,luke
2022-10-10,14:30,petrichor,michael
2022-10-10,14:30,tobe,abolaji
2022-10-10,14:30,kamalv,NA
2022-10-10,14:30,tsega,NA
2022-10-10,14:30,christina,NA
2022-10-10,14:30,prasenjeet,saib
2022-10-10,14:30,neeva,NA
2022-10-10,14:30,michael,oseni
2022-10-10,14:30,vivek,plan
2022-10-10,14:30,vishal,NA
2022-10-10,14:30,don,fair
2022-10-10,14:30,darlene,dant
2022-10-10,14:30,flustered,the
2022-10-10,14:30,coach,NA
2022-10-10,14:30,melat,NA
2022-10-10,14:30,mathew,oseni
2022-10-10,14:30,politic,NA
2022-10-10,14:30,hedy,azcentral
2022-10-10,14:30,unh,NA
2022-10-10,14:30,nicholas,NA
2022-10-10,14:30,edward,maggie
2022-10-10,14:30,kingsley,nefertiti
2022-10-10,14:30,tony,james
2022-10-10,14:30,unh,NA
2022-10-10,14:30,nigel,pippa
2022-10-10,14:30,fineboyderic,don
2022-10-10,14:30,bmaurice,snarkyattimes
2022-10-10,14:30,politic,NA
2022-10-10,14:30,kay,daniel
2022-10-10,14:30,andreas,sascha
2022-10-10,14:30,partynextdoor,abiola
2022-10-10,14:30,jaishriramartisharmavhs,sri
2022-10-10,14:30,les,dennis
2022-10-10,14:30,stokes,NA
2022-10-10,14:30,peter,omotayo
2022-10-10,14:30,heather,NA
2022-10-10,14:30,suleiman,oseni
2022-10-10,14:30,hargoro,NA
2022-10-10,14:30,carmen,debbiemeidasmighty
2022-10-10,14:30,onowu,nefertiti
2022-10-10,14:30,bbsmom,NA
2022-10-10,14:30,mike,NA
2022-10-10,14:30,richa,NA
2022-10-10,14:30,nikki,NA
2022-10-10,14:30,tutty,NA
2022-10-10,14:30,asogwa,oseni
2022-10-10,14:30,papi,oseni
2022-10-10,14:30,russell,the
2022-10-10,14:30,hermione,NA
2022-10-10,14:30,colombo,noah
2022-10-10,14:30,darshit,vijay
2022-10-10,14:30,cosmwiz,omar
2022-10-10,14:30,spencer,NA
2022-10-10,14:30,enerd,NA
2022-10-10,14:30,savior,oseni
2022-10-10,14:30,usa,lauren
2022-10-10,14:30,polytwonk,anthea
2022-10-10,14:30,louderbean,NA
2022-10-10,14:30,david,NA
2022-10-10,14:30,ahmad,NA
2022-10-10,14:30,thesilverfox,ultra
2022-10-10,14:30,relwofs,NA
2022-10-10,14:30,dont,nefertiti
2022-10-10,14:30,robin,NA
2022-10-10,14:30,rhebhcsaw,NA
2022-10-10,14:30,rick,omar
2022-10-10,14:30,virat,amit
2022-10-10,14:30,gregory,NA
2022-10-10,14:30,sanjay,swarajya
2022-10-10,14:30,chuck,NA
2022-10-10,14:30,diba,NA
2022-10-10,14:30,unstoppabill,NA
2022-10-10,14:30,lori,NA
2022-10-10,14:30,peter,NA
2022-10-10,14:30,ebuka,NA
2022-10-10,14:30,jeanette,NA
2022-10-10,14:30,dina,omar
2022-10-10,14:30,andreas,sascha
2022-10-10,14:30,steviethebrief,NA
2022-10-10,14:30,bonnie,NA
2022-10-10,14:30,joseph,NA
2022-10-10,14:30,max,NA
2022-10-10,14:30,niko,NA
2022-10-10,14:30,abier,harry
2022-10-10,14:30,jeanette,NA
2022-10-10,14:30,mark,the
2022-10-10,14:30,weyni,NA
2022-10-10,14:30,sam,NA
2022-10-10,14:30,alastair,tom
2022-10-10,14:30,tesfai,NA
2022-10-10,14:30,joycev,NA
2022-10-10,14:30,graham,NA
2022-10-10,14:30,kirk,joseph
2022-10-10,14:30,lnrewj,NA
2022-10-10,14:30,framcca,NA
2022-10-10,14:30,karen,overeducated
2022-10-10,14:30,ports,NA
2022-10-10,14:30,owen,NA
2022-10-10,14:30,yems,NA
2022-10-10,14:30,troowin,tfipostcom
2022-10-10,14:30,angie,wilson
2022-10-10,14:30,brent,NA
2022-10-10,14:30,ian,NA
2022-10-10,14:30,barbara,david
2022-10-10,14:30,emeliaemi,noah
2022-10-10,14:30,muhammad,NA
2022-10-10,14:30,susan,NA
2022-10-10,14:30,williams,oseni
2022-10-10,14:30,geoff,maurizio
2022-10-10,14:30,tony,NA
2022-10-10,14:30,edward,maggie
2022-10-10,14:30,scottishpoliticsnews,NA
2022-10-10,14:30,buuuty,nefertiti
2022-10-10,14:30,yank,NA
2022-10-10,14:30,the,NA
2022-10-10,14:30,morty,NA
2022-10-10,14:30,jasper,saddler
2022-10-10,14:30,richard,oseni
2022-10-10,14:30,michael,NA
2022-10-10,14:30,fakebishop,NA
2022-10-10,14:30,von,endgame
2022-10-10,14:30,annikvchinet,global
2022-10-10,14:30,simon,NA
2022-10-10,14:30,joanne,voters
2022-10-10,14:30,thomas,lenny
2022-10-10,14:30,chisompy,nefertiti
2022-10-10,14:30,supporting,the
2022-10-10,14:30,zubby,NA
2022-10-10,14:30,skandar,NA
2022-10-10,14:30,mogullaktrsrcl,ktr
2022-10-10,14:30,oug,NA
2022-10-10,14:30,verafreedom,ctv
2022-10-10,14:30,reclaimamerica,NA
2022-10-10,14:30,catpav,NA
2022-10-10,14:30,makewaves,NA
2022-10-10,14:30,fightinmad,NA
2022-10-10,14:30,malenaprochoice,old
2022-10-10,14:30,teryima,NA
2022-10-10,14:30,brhan,NA
2022-10-10,14:30,ruth,katie
2022-10-10,14:30,mikeylikesit,NA
2022-10-10,14:30,tinaaaa,slainthayer
2022-10-10,14:30,muhammad,mian
2022-10-10,14:30,leanne,NA
2022-10-10,14:30,saddler,NA
2022-10-10,14:30,leon,NA
2022-10-10,14:30,sharon,daniel
2022-10-10,14:30,dotcarol,NA
2022-10-10,14:30,kerbehr,eileen
2022-10-10,14:30,machenry,NA
2022-10-10,14:30,cathy,NA
2022-10-10,14:30,okegbe,oseni
2022-10-10,14:30,shama,aclu
2022-10-10,14:30,tommy,NA
2022-10-10,14:30,error,NA
2022-10-10,14:30,northpolemics,NA
2022-10-10,14:30,mukalazi,daniel
2022-10-10,14:30,chris,NA
2022-10-10,14:30,emeka,khan
2022-10-10,14:30,weird,NA
2022-10-10,14:30,shawna,NA
2022-10-10,14:30,big,oseni
2022-10-10,14:30,zeero,NA
2022-10-10,14:30,robbie,josselyn
2022-10-10,14:30,dave,mark
2022-10-10,14:30,deb,omar
2022-10-10,14:30,sheeda,katie
2022-10-10,14:30,jenny,NA
2022-10-10,14:30,olabanji,nefertiti
2022-10-10,14:30,rebecca,NA
2022-10-10,14:30,democracyloving,katie
2022-10-10,14:30,hagush,NA
2022-10-10,14:30,catriona,NA
2022-10-10,14:30,aroamer,conor
2022-10-10,14:30,alicia,brendan
2022-10-10,14:30,the,oseni
2022-10-10,14:30,paul,the
2022-10-10,14:30,gabriel,franklin
2022-10-10,14:30,musa,teresa
2022-10-10,14:30,marty,NA
2022-10-10,14:30,supp,NA
2022-10-10,14:30,free,haggis
2022-10-10,14:30,virgos,philip
2022-10-10,14:30,ytbarek,NA
2022-10-10,14:30,jefe,general
2022-10-10,14:30,thegorillabob,NA
2022-10-10,14:30,sai,ram
2022-10-10,14:30,meidassuzie,jeff
2022-10-10,14:30,tonex,NA
2022-10-10,14:30,papi,NA
2022-10-10,14:30,eileenvnblm,phil
2022-10-10,14:30,baileyreportcom,NA
2022-10-10,14:30,edward,maggie
2022-10-10,14:30,nigerian,oby
2022-10-10,14:30,ozarkoutrider,NA
2022-10-10,14:30,piper,katie
2022-10-10,14:30,ron,lauren
2022-10-10,14:30,ron,katie
2022-10-10,14:30,louisemensch,NA
2022-10-10,14:30,emma,the
2022-10-10,14:30,naija,oby
2022-10-10,14:30,jaded,piper
2022-10-10,14:30,fascism,NA
2022-10-10,14:30,bonnie,michael
2022-10-10,14:30,oba,oseni
2022-10-10,14:30,steve,NA
2022-10-10,14:30,derek,NA
2022-10-10,14:30,madukacmt,oseni
2022-10-10,14:30,bosco,NA
2022-10-10,14:30,paulieprotein,NA
2022-10-10,14:30,willie,marina
2022-10-10,14:30,search,oseni
2022-10-10,14:30,michael,senator
2022-10-10,14:30,tony,NA
2022-10-10,14:30,dennis,omar
2022-10-10,14:30,matthew,NA
2022-10-10,14:30,farid,NA
2022-10-10,14:30,john,best
2022-10-10,14:30,lina,morning
2022-10-10,14:30,leeryangames,NA
2022-10-10,14:30,lfer,mike
2022-10-10,14:30,benjamin,franklin
2022-10-10,14:30,jelilat,NA
2022-10-10,14:30,blinders,NA
2022-10-10,14:30,steven,NA
2022-10-10,14:30,moni,maybeks
2022-10-10,14:30,snow,NA
2022-10-10,14:30,mukkara,NA
2022-10-10,14:30,have,crusader
2022-10-10,14:30,captain,NA
2022-10-10,14:30,shubham,NA
2022-10-10,14:30,howard,NA
2022-10-10,14:30,godwins,oseni
2022-10-10,14:30,roger,NA
2022-10-10,14:30,stuartp,justavoter
2022-10-10,14:30,laura,NA
2022-10-10,14:30,stacey,NA
2022-10-10,14:30,against,NA
2022-10-10,14:30,rick,NA
2022-10-10,14:30,victoriaa,katie
2022-10-10,14:30,kira,the
2022-10-10,14:30,samantha,NA
2022-10-10,14:30,honestly,NA
2022-10-10,14:30,raj,himanta
2022-10-10,14:30,harpho,uncle
2022-10-10,14:30,sai,pawankalyan
2022-10-10,14:30,antifa,andrea
2022-10-10,14:30,professor,pam
2022-10-10,14:30,letfreedomringeverywhere,NA
2022-10-10,14:30,joseph,nefertiti
2022-10-10,14:30,freedomandequalityforall,NA
2022-10-10,14:30,power,rachel
2022-10-10,14:30,swadkin,kim
2022-10-10,14:30,sykes,ope
2022-10-10,14:30,jabu,times
2022-10-10,14:30,barney,angela
2022-10-10,14:30,lucas,NA
2022-10-10,14:30,good,oseni
2022-10-10,14:30,faye,los
2022-10-10,14:30,amn,NA
2022-10-10,14:30,some,katie
2022-10-10,14:30,tineesha,NA
2022-10-10,14:30,wisemonkey,whoknows
2022-10-10,14:30,herder,NA
2022-10-10,14:30,thee,NA
2022-10-10,14:30,jenny,NA
2022-10-10,14:30,kiluntii,ktn
2022-10-10,14:30,deplorable,NA
2022-10-10,14:30,omnachi,oseni
2022-10-10,14:30,lazarou,the
2022-10-10,14:30,raines,epochtv
2022-10-10,14:30,greybeard,jane
2022-10-10,14:30,hardcore,NA
2022-10-10,14:30,joe,roger
2022-10-10,14:30,huxbear,the
2022-10-10,14:30,locat,lady
2022-10-10,14:30,talkintou,jen
2022-10-10,14:30,shahzad,NA
2022-10-10,14:30,emargor,nbegin
2022-10-10,14:30,brian,NA
2022-10-10,14:30,diyasha,NA
2022-10-10,14:30,guy,NA
2022-10-10,14:30,mike,NA
2022-10-10,14:30,andleeb,NA
2022-10-10,14:30,amanda,NA
2022-10-10,14:30,deborah,NA
2022-10-10,14:30,intj,the
2022-10-10,14:30,swadkin,briefcase
2022-10-10,14:30,alt,global
2022-10-10,14:30,abby,mehdi
2022-10-10,14:30,neil,george
2022-10-10,14:30,bren,NA
2022-10-10,14:30,mike,NA
2022-10-10,14:30,crawfordfornc,NA
2022-10-10,14:30,naffy,daniel
2022-10-10,14:30,eric,NA
2022-10-10,14:30,rahel,tdf
2022-10-10,14:30,ute,jack
2022-10-10,14:30,wanda,katie
2022-10-10,14:30,gotze,NA
2022-10-10,14:30,papa,oseni
2022-10-10,14:30,carlos,NA
2022-10-10,14:30,john,NA
2022-10-10,14:30,anike,NA
2022-10-10,14:30,sallyann,NA
2022-10-10,14:30,generic,NA
2022-10-10,14:30,shipra,narendra
2022-10-10,14:30,guillotine,NA
2022-10-10,14:30,granuailynn,john
2022-10-10,14:30,french,uncle
2022-10-10,14:30,old,NA
2022-10-10,14:30,day,NA
2022-10-10,14:30,richard,kim
2022-10-10,14:30,alan,NA
2022-10-10,14:30,sam,NA
2022-10-10,14:30,cora,NA
2022-10-10,14:30,crusader,NA
2022-10-10,14:30,pmoni,NA
2022-10-10,14:30,dushyant,narendra
2022-10-10,14:30,wendy,NA
2022-10-10,14:30,retweet,NA
2022-10-10,14:30,john,citizens
2022-10-10,14:30,seattlepay,motoxgraphs
2022-10-10,14:30,ben,NA
2022-10-10,14:30,oduwole,the
2022-10-10,14:30,jan,another
2022-10-10,14:30,jim,NA
2022-10-10,14:30,blazin,NA
2022-10-10,14:30,sally,franklin
2022-10-10,14:30,grandoldpenguin,interactivepolls
2022-10-10,14:30,gee,NA
2022-10-10,14:30,kevin,roger
2022-10-10,14:30,maurice,erica
2022-10-10,14:30,those,NA
2022-10-10,14:30,retweet,NA
2022-10-10,14:30,kelly,NA
2022-10-10,14:30,maria,NA
2022-10-10,14:30,taizguy,semimyth
2022-10-10,14:30,doug,NA
2022-10-10,14:30,gilead,omar
2022-10-10,14:30,sky,alastair
2022-10-10,14:30,ahole,NA
2022-10-10,14:30,quami,NA
2022-10-10,14:30,aimee,NA
2022-10-10,14:30,texasfight,katie
2022-10-10,14:30,ronald,lex
2022-10-10,14:30,citizen,nelson
2022-10-10,14:30,dawg,cheri
2022-10-10,14:30,gray,stephen
2022-10-10,14:30,lerotbradllf,global
2022-10-10,14:30,jane,mike
2022-10-10,14:30,tolu,oseni
2022-10-10,14:30,elections,NA
2022-10-10,14:30,helen,NA
2022-10-10,14:30,yurfada,oseni
2022-10-10,14:30,elections,NA
2022-10-10,14:30,saif,NA
2022-10-10,14:30,hdbny,NA
2022-10-10,14:30,swaraj,amock
2022-10-10,14:30,sharmaine,NA
2022-10-10,14:30,heather,NA
2022-10-10,14:30,sandeep,NA
2022-10-10,14:30,music,sathnam
2022-10-10,14:30,focus,NA
2022-10-10,14:30,news,NA
2022-10-10,14:30,craig,katie
2022-10-10,14:30,robin,mcarthur
2022-10-10,14:30,brian,jack
2022-10-10,14:30,ibadan,oseni
2022-10-10,14:30,samuraiosho,mkstalin
2022-10-10,14:30,elsiesgirl,angela
2022-10-10,14:30,dragonpolitics,NA
2022-10-10,14:30,david,NA
2022-10-10,14:30,cwtmale,NA
2022-10-10,14:30,mary,taylor
2022-10-10,14:30,fallgirl,barney
2022-10-10,14:30,republicansarenotpatriots,NA
2022-10-10,14:30,chattagirl,john
2022-10-10,14:30,almost,NA
2022-10-10,14:30,david,tom
2022-10-10,14:30,lisa,NA
2022-10-10,14:30,steve,NA
2022-10-10,14:30,shelley,NA
2022-10-10,14:30,wes,NA
2022-10-10,14:30,bidens,mark
2022-10-10,14:30,realduckfrumpf,NA
2022-10-10,14:30,amarendra,NA
2022-10-10,14:30,kay,stephen
2022-10-10,14:30,brandon,NA
2022-10-10,14:30,shresthkapoor,swarajya
2022-10-10,14:30,hussein,NA
2022-10-10,14:30,mrs,jack
2022-10-10,14:30,chancethecat,NA
2022-10-10,14:30,amarendra,NA
2022-10-10,14:30,hardcore,NA
2022-10-10,14:30,chris,NA
2022-10-10,14:30,choma,uncle
2022-10-10,14:30,peterobis,NA
2022-10-10,14:30,almaz,NA
2022-10-10,14:30,mgf,daniel
2022-10-10,14:30,ilka,slainthayer
2022-10-10,14:30,jacqueline,citizens
2022-10-10,14:30,anne,NA
2022-10-10,14:30,shri,tathagata
2022-10-10,14:30,hal,NA
2022-10-10,14:30,amin,slainthayer
2022-10-10,14:30,bap,NA
2022-10-10,14:30,cwtmale,NA
2022-10-10,14:30,alec,NA
2022-10-10,14:30,ukpong,ope
2022-10-10,14:30,tommy,NA
2022-10-10,14:30,mike,katie
2022-10-10,14:30,betsey,NA
2022-10-10,14:30,jim,NA
2022-10-10,14:30,gus,NA
2022-10-10,14:30,mike,yougov
2022-10-10,14:30,choma,NA
2022-10-10,14:30,peter,NA
2022-10-10,14:30,sultan,jack
2022-10-10,14:30,sonya,NA
2022-10-10,14:30,the,NA
2022-10-10,14:30,doctor,NA
2022-10-10,14:30,capt,NA
2022-10-10,14:30,hohoholy,joe
2022-10-10,14:30,nanette,flexghost
2022-10-10,14:30,barbarian,galdem
2022-10-10,14:30,siddhesh,aaditya
2022-10-10,14:30,rtbledsoe,jack
2022-10-10,14:30,peacepipe,NA
2022-10-10,14:30,skipjack,NA
2022-10-10,14:30,matt,jack
2022-10-10,14:30,allan,NA
2022-10-10,14:30,drtopjet,NA
2022-10-10,14:30,strong,NA
2022-10-10,14:30,the,NA
2022-10-10,14:30,bllygan,the
2022-10-10,14:30,mike,NA
2022-10-10,14:30,claudette,NA
2022-10-10,14:30,david,emma
2022-10-10,14:30,heather,alan
2022-10-10,14:30,mitch,NA
2022-10-10,14:30,aliyah,NA
2022-10-10,14:30,catpav,NA
2022-10-10,14:30,mrs,NA
2022-10-10,14:30,homegrown,julia
2022-10-10,14:30,chelsey,NA
2022-10-10,14:30,ddp,NA
2022-10-10,14:30,jan,liberty
2022-10-10,14:30,vibrating,NA
2022-10-10,14:30,bufordisaacs,NA
2022-10-10,14:30,todd,NA
2022-10-10,14:30,ozzy,NA
2022-10-10,14:30,justice,nefertiti
2022-10-10,14:30,prashant,NA
2022-10-10,14:30,women,NA
2022-10-10,14:30,rahi,NA
2022-10-10,14:30,kristin,NA
2022-10-10,14:30,nwanneka,NA
2022-10-10,14:30,denise,omar
2022-10-10,14:30,quami,NA
2022-10-10,14:30,chikamma,NA
2022-10-10,14:30,christy,NA
2022-10-10,14:30,emily,dan
2022-10-10,14:30,eric,the
2022-10-10,14:30,purushu,yogiram
2022-10-10,14:30,money,adam
2022-10-10,14:30,clutter,sangita
2022-10-10,14:30,bob,regina
2022-10-10,14:30,keyz,NA
2022-10-10,14:30,independenista,eoghan
2022-10-10,14:30,corn,NA
2022-10-10,14:30,gotena,abrehet
2022-10-10,14:30,standwithukraine,the
2022-10-10,14:30,gregory,NA
2022-10-10,14:30,piper,NA
2022-10-10,14:30,ann,jeff
2022-10-10,14:30,chinasa,nefertiti
2022-10-10,14:30,adebayo,oly
2022-10-10,14:30,matti,maugham
2022-10-10,14:30,last,oseni
2022-10-10,14:30,the,NA
2022-10-10,14:30,crypto,NA
2022-10-10,14:30,katy,steven
2022-10-10,14:30,kat,NA
2022-10-10,14:30,susan,jeff
2022-10-10,14:30,unionize,josh
2022-10-10,14:30,fjbiden,NA
2022-10-10,14:30,steve,ruth
2022-10-10,14:30,rinerer,NA
2022-10-10,14:30,terry,jeff
2022-10-10,14:30,farida,best
2022-10-10,14:30,albert,kate
2022-10-10,14:30,rex,NA
2022-10-10,14:30,mark,knight
2022-10-10,14:30,weve,mehdi
